starttime	seconds	ctime	dtime	ttime	wait
Sat Aug 09 09:50:16 2014	1407570616	211	7539	7750	7539
Sat Aug 09 09:50:16 2014	1407570616	211	7540	7751	7540
Sat Aug 09 09:50:16 2014	1407570616	189	7562	7751	7562
Sat Aug 09 09:50:16 2014	1407570616	213	7538	7751	7538
Sat Aug 09 09:50:16 2014	1407570616	242	7509	7752	7509
Sat Aug 09 09:50:16 2014	1407570616	194	7558	7752	7558
Sat Aug 09 09:50:16 2014	1407570616	211	7542	7753	7542
Sat Aug 09 09:50:16 2014	1407570616	211	7542	7753	7542
Sat Aug 09 09:50:16 2014	1407570616	193	7559	7753	7559
Sat Aug 09 09:50:16 2014	1407570616	189	7564	7754	7564
Sat Aug 09 09:50:16 2014	1407570616	243	7511	7754	7511
Sat Aug 09 09:50:16 2014	1407570616	211	7544	7756	7544
Sat Aug 09 09:50:16 2014	1407570616	194	7562	7756	7562
Sat Aug 09 09:50:16 2014	1407570616	212	7544	7756	7544
Sat Aug 09 09:50:16 2014	1407570616	243	7513	7756	7513
Sat Aug 09 09:50:16 2014	1407570616	211	7545	7756	7545
Sat Aug 09 09:50:16 2014	1407570616	194	7563	7757	7563
Sat Aug 09 09:50:16 2014	1407570616	211	7546	7757	7546
Sat Aug 09 09:50:16 2014	1407570616	243	7514	7757	7514
Sat Aug 09 09:50:16 2014	1407570616	211	7547	7758	7547
Sat Aug 09 09:50:16 2014	1407570616	243	7515	7758	7515
Sat Aug 09 09:50:16 2014	1407570616	243	7517	7760	7517
Sat Aug 09 09:50:16 2014	1407570616	211	7550	7760	7549
Sat Aug 09 09:50:16 2014	1407570616	194	7567	7761	7567
Sat Aug 09 09:50:16 2014	1407570616	189	7572	7761	7572
Sat Aug 09 09:50:16 2014	1407570616	189	7572	7761	7572
Sat Aug 09 09:50:16 2014	1407570616	189	7574	7763	7574
Sat Aug 09 09:50:16 2014	1407570616	194	7569	7764	7569
Sat Aug 09 09:50:16 2014	1407570616	189	7575	7764	7575
Sat Aug 09 09:50:16 2014	1407570616	243	7521	7764	7521
Sat Aug 09 09:50:16 2014	1407570616	211	7553	7764	7553
Sat Aug 09 09:50:16 2014	1407570616	194	7570	7764	7570
Sat Aug 09 09:50:16 2014	1407570616	243	7522	7765	7522
Sat Aug 09 09:50:16 2014	1407570616	189	7576	7765	7576
Sat Aug 09 09:50:16 2014	1407570616	194	7571	7765	7571
Sat Aug 09 09:50:16 2014	1407570616	214	7551	7765	7551
Sat Aug 09 09:50:16 2014	1407570616	189	7577	7766	7577
Sat Aug 09 09:50:16 2014	1407570616	243	7523	7766	7523
Sat Aug 09 09:50:16 2014	1407570616	243	7524	7767	7524
Sat Aug 09 09:50:16 2014	1407570616	212	7556	7767	7556
Sat Aug 09 09:50:16 2014	1407570616	212	7557	7769	7557
Sat Aug 09 09:50:16 2014	1407570616	189	7580	7769	7580
Sat Aug 09 09:50:16 2014	1407570616	212	7558	7770	7558
Sat Aug 09 09:50:16 2014	1407570616	189	7581	7770	7581
Sat Aug 09 09:50:16 2014	1407570616	189	7583	7772	7583
Sat Aug 09 09:50:16 2014	1407570616	212	7561	7773	7561
Sat Aug 09 09:50:16 2014	1407570616	189	7585	7773	7585
Sat Aug 09 09:50:16 2014	1407570616	189	7584	7773	7584
Sat Aug 09 09:50:16 2014	1407570616	212	7563	7775	7563
Sat Aug 09 09:50:16 2014	1407570616	189	7586	7775	7586
Sat Aug 09 09:50:16 2014	1407570616	212	7564	7776	7564
Sat Aug 09 09:50:16 2014	1407570616	189	7587	7776	7587
Sat Aug 09 09:50:16 2014	1407570616	189	7588	7777	7588
Sat Aug 09 09:50:16 2014	1407570616	189	7588	7777	7588
Sat Aug 09 09:50:16 2014	1407570616	189	7589	7778	7589
Sat Aug 09 09:50:16 2014	1407570616	212	7567	7779	7567
Sat Aug 09 09:50:16 2014	1407570616	189	7591	7780	7591
Sat Aug 09 09:50:16 2014	1407570616	188	7592	7780	7592
Sat Aug 09 09:50:16 2014	1407570616	240	7540	7781	7540
Sat Aug 09 09:50:16 2014	1407570616	189	7592	7781	7591
Sat Aug 09 09:50:16 2014	1407570616	212	7569	7781	7569
Sat Aug 09 09:50:16 2014	1407570616	189	7594	7783	7594
Sat Aug 09 09:50:16 2014	1407570616	212	7571	7783	7571
Sat Aug 09 09:50:16 2014	1407570616	241	7544	7785	7544
Sat Aug 09 09:50:16 2014	1407570616	189	7596	7785	7596
Sat Aug 09 09:50:16 2014	1407570616	242	7544	7786	7544
Sat Aug 09 09:50:16 2014	1407570616	189	7597	7786	7597
Sat Aug 09 09:50:16 2014	1407570616	194	7592	7786	7592
Sat Aug 09 09:50:16 2014	1407570616	189	7598	7787	7598
Sat Aug 09 09:50:16 2014	1407570616	188	7599	7787	7599
Sat Aug 09 09:50:16 2014	1407570616	188	7600	7788	7600
Sat Aug 09 09:50:16 2014	1407570616	239	7550	7789	7550
Sat Aug 09 09:50:16 2014	1407570616	188	7601	7789	7601
Sat Aug 09 09:50:16 2014	1407570616	188	7602	7790	7602
Sat Aug 09 09:50:16 2014	1407570616	188	7603	7792	7603
Sat Aug 09 09:50:16 2014	1407570616	239	7553	7792	7553
Sat Aug 09 09:50:16 2014	1407570616	287	7505	7792	7505
Sat Aug 09 09:50:16 2014	1407570616	188	7604	7793	7604
Sat Aug 09 09:50:16 2014	1407570616	239	7554	7793	7554
Sat Aug 09 09:50:16 2014	1407570616	188	7606	7794	7605
Sat Aug 09 09:50:16 2014	1407570616	188	7607	7795	7607
Sat Aug 09 09:50:16 2014	1407570616	188	7608	7796	7608
Sat Aug 09 09:50:16 2014	1407570616	212	7585	7797	7585
Sat Aug 09 09:50:16 2014	1407570616	188	7609	7797	7609
Sat Aug 09 09:50:16 2014	1407570616	239	7559	7798	7559
Sat Aug 09 09:50:16 2014	1407570616	188	7610	7798	7610
Sat Aug 09 09:50:16 2014	1407570616	239	7560	7798	7559
Sat Aug 09 09:50:16 2014	1407570616	243	7556	7799	7556
Sat Aug 09 09:50:16 2014	1407570616	188	7611	7799	7611
Sat Aug 09 09:50:16 2014	1407570616	188	7611	7800	7611
Sat Aug 09 09:50:16 2014	1407570616	241	7559	7800	7559
Sat Aug 09 09:50:16 2014	1407570616	188	7614	7802	7614
Sat Aug 09 09:50:16 2014	1407570616	190	7614	7803	7613
Sat Aug 09 09:50:16 2014	1407570616	188	7615	7803	7615
Sat Aug 09 09:50:16 2014	1407570616	188	7616	7805	7616
Sat Aug 09 09:50:16 2014	1407570616	189	7617	7806	7617
Sat Aug 09 09:50:16 2014	1407570616	241	7565	7807	7565
Sat Aug 09 09:50:16 2014	1407570616	189	7619	7808	7619
Sat Aug 09 09:50:16 2014	1407570616	189	7620	7809	7620
Sat Aug 09 09:50:16 2014	1407570616	189	7621	7810	7621
Sat Aug 09 09:50:16 2014	1407570616	188	7622	7811	7622
Sat Aug 09 09:50:16 2014	1407570616	208	7604	7812	7604
Sat Aug 09 09:50:16 2014	1407570616	189	7627	7816	7627
Sat Aug 09 09:50:16 2014	1407570616	208	7607	7816	7607
Sat Aug 09 09:50:16 2014	1407570616	239	7578	7817	7578
Sat Aug 09 09:50:16 2014	1407570616	239	7580	7819	7580
Sat Aug 09 09:50:16 2014	1407570616	189	7634	7823	7634
Sat Aug 09 09:50:16 2014	1407570616	241	7583	7824	7583
Sat Aug 09 09:50:16 2014	1407570616	243	7582	7825	7582
Sat Aug 09 09:50:16 2014	1407570616	189	7638	7827	7638
Sat Aug 09 09:50:16 2014	1407570616	189	7641	7830	7641
Sat Aug 09 09:50:16 2014	1407570616	189	7642	7831	7642
Sat Aug 09 09:50:16 2014	1407570616	189	7643	7832	7643
Sat Aug 09 09:50:16 2014	1407570616	189	7644	7833	7644
Sat Aug 09 09:50:16 2014	1407570616	188	7645	7834	7645
Sat Aug 09 09:50:16 2014	1407570616	239	7596	7835	7596
Sat Aug 09 09:50:16 2014	1407570616	241	7596	7836	7596
Sat Aug 09 09:50:16 2014	1407570616	279	7559	7838	7559
Sat Aug 09 09:50:16 2014	1407570616	195	7644	7839	7644
Sat Aug 09 09:50:16 2014	1407570616	279	7561	7839	7560
Sat Aug 09 09:50:16 2014	1407570616	279	7561	7840	7561
Sat Aug 09 09:50:16 2014	1407570616	280	7562	7842	7562
Sat Aug 09 09:50:16 2014	1407570616	286	7556	7843	7556
Sat Aug 09 09:50:16 2014	1407570616	280	7564	7844	7564
Sat Aug 09 09:50:16 2014	1407570616	195	7650	7845	7650
Sat Aug 09 09:50:16 2014	1407570616	241	7605	7846	7605
Sat Aug 09 09:50:16 2014	1407570616	241	7605	7846	7605
Sat Aug 09 09:50:16 2014	1407570616	195	7653	7848	7653
Sat Aug 09 09:50:16 2014	1407570616	242	7606	7849	7606
Sat Aug 09 09:50:16 2014	1407570616	243	7607	7849	7607
Sat Aug 09 09:50:16 2014	1407570616	281	7569	7849	7569
Sat Aug 09 09:50:16 2014	1407570616	195	7655	7850	7655
Sat Aug 09 09:50:16 2014	1407570616	195	7656	7851	7656
Sat Aug 09 09:50:16 2014	1407570616	195	7657	7852	7657
Sat Aug 09 09:50:16 2014	1407570616	195	7658	7853	7658
Sat Aug 09 09:50:16 2014	1407570616	195	7661	7856	7661
Sat Aug 09 09:50:16 2014	1407570616	239	7618	7857	7618
Sat Aug 09 09:50:16 2014	1407570616	195	7662	7857	7662
Sat Aug 09 09:50:16 2014	1407570616	195	7663	7858	7663
Sat Aug 09 09:50:16 2014	1407570616	209	7650	7858	7650
Sat Aug 09 09:50:16 2014	1407570616	195	7664	7859	7664
Sat Aug 09 09:50:16 2014	1407570616	195	7665	7860	7665
Sat Aug 09 09:50:16 2014	1407570616	195	7666	7861	7666
Sat Aug 09 09:50:16 2014	1407570616	195	7666	7861	7666
Sat Aug 09 09:50:16 2014	1407570616	195	7669	7864	7669
Sat Aug 09 09:50:16 2014	1407570616	195	7670	7865	7670
Sat Aug 09 09:50:16 2014	1407570616	195	7671	7866	7670
Sat Aug 09 09:50:16 2014	1407570616	209	7657	7866	7657
Sat Aug 09 09:50:16 2014	1407570616	186	7681	7867	7681
Sat Aug 09 09:50:16 2014	1407570616	209	7658	7867	7658
Sat Aug 09 09:50:16 2014	1407570616	212	7655	7867	7655
Sat Aug 09 09:50:16 2014	1407570616	209	7659	7868	7659
Sat Aug 09 09:50:16 2014	1407570616	196	7674	7870	7674
Sat Aug 09 09:50:16 2014	1407570616	195	7674	7870	7674
Sat Aug 09 09:50:16 2014	1407570616	196	7675	7870	7675
Sat Aug 09 09:50:16 2014	1407570616	195	7675	7870	7675
Sat Aug 09 09:50:16 2014	1407570616	209	7661	7871	7661
Sat Aug 09 09:50:16 2014	1407570616	212	7659	7871	7659
Sat Aug 09 09:50:16 2014	1407570616	209	7662	7871	7662
Sat Aug 09 09:50:16 2014	1407570616	196	7676	7871	7676
Sat Aug 09 09:50:16 2014	1407570616	209	7664	7872	7664
Sat Aug 09 09:50:16 2014	1407570616	196	7677	7872	7677
Sat Aug 09 09:50:16 2014	1407570616	187	7687	7874	7687
Sat Aug 09 09:50:16 2014	1407570616	196	7681	7877	7681
Sat Aug 09 09:50:16 2014	1407570616	187	7693	7879	7693
Sat Aug 09 09:50:16 2014	1407570616	187	7696	7883	7696
Sat Aug 09 09:50:16 2014	1407570616	196	7687	7883	7687
Sat Aug 09 09:50:16 2014	1407570616	187	7697	7884	7697
Sat Aug 09 09:50:16 2014	1407570616	187	7698	7885	7698
Sat Aug 09 09:50:16 2014	1407570616	187	7698	7885	7698
Sat Aug 09 09:50:16 2014	1407570616	187	7700	7886	7699
Sat Aug 09 09:50:16 2014	1407570616	196	7692	7887	7691
Sat Aug 09 09:50:16 2014	1407570616	187	7701	7888	7701
Sat Aug 09 09:50:16 2014	1407570616	187	7702	7889	7702
Sat Aug 09 09:50:16 2014	1407570616	187	7704	7891	7704
Sat Aug 09 09:50:16 2014	1407570616	187	7705	7892	7705
Sat Aug 09 09:50:16 2014	1407570616	187	7706	7893	7706
Sat Aug 09 09:50:16 2014	1407570616	187	7708	7895	7708
Sat Aug 09 09:50:16 2014	1407570616	212	7683	7896	7683
Sat Aug 09 09:50:16 2014	1407570616	195	7700	7896	7700
Sat Aug 09 09:50:16 2014	1407570616	318	7582	7900	7582
Sat Aug 09 09:50:16 2014	1407570616	187	7713	7900	7713
Sat Aug 09 09:50:16 2014	1407570616	190	7711	7901	7711
Sat Aug 09 09:50:16 2014	1407570616	187	7714	7901	7714
Sat Aug 09 09:50:16 2014	1407570616	316	7586	7902	7586
Sat Aug 09 09:50:16 2014	1407570616	187	7718	7905	7718
Sat Aug 09 09:50:16 2014	1407570616	187	7720	7907	7720
Sat Aug 09 09:50:16 2014	1407570616	186	7723	7909	7723
Sat Aug 09 09:50:16 2014	1407570616	187	7723	7910	7723
Sat Aug 09 09:50:16 2014	1407570616	186	7725	7911	7725
Sat Aug 09 09:50:16 2014	1407570616	186	7726	7912	7726
Sat Aug 09 09:50:16 2014	1407570616	208	7706	7915	7706
Sat Aug 09 09:50:16 2014	1407570616	187	7728	7915	7728
Sat Aug 09 09:50:16 2014	1407570616	186	7729	7915	7729
Sat Aug 09 09:50:16 2014	1407570616	187	7729	7916	7729
Sat Aug 09 09:50:16 2014	1407570616	186	7731	7917	7731
Sat Aug 09 09:50:16 2014	1407570616	186	7732	7918	7732
Sat Aug 09 09:50:16 2014	1407570616	186	7732	7919	7732
Sat Aug 09 09:50:16 2014	1407570616	212	7707	7919	7707
Sat Aug 09 09:50:16 2014	1407570616	186	7733	7920	7733
Sat Aug 09 09:50:16 2014	1407570616	186	7734	7921	7734
Sat Aug 09 09:50:16 2014	1407570616	186	7735	7922	7735
Sat Aug 09 09:50:16 2014	1407570616	209	7714	7922	7714
Sat Aug 09 09:50:16 2014	1407570616	186	7737	7923	7737
Sat Aug 09 09:50:16 2014	1407570616	186	7738	7924	7738
Sat Aug 09 09:50:16 2014	1407570616	186	7738	7924	7738
Sat Aug 09 09:50:16 2014	1407570616	208	7717	7925	7717
Sat Aug 09 09:50:16 2014	1407570616	186	7739	7926	7739
Sat Aug 09 09:50:16 2014	1407570616	209	7718	7927	7718
Sat Aug 09 09:50:16 2014	1407570616	209	7719	7928	7719
Sat Aug 09 09:50:16 2014	1407570616	212	7716	7929	7716
Sat Aug 09 09:50:16 2014	1407570616	186	7744	7930	7744
Sat Aug 09 09:50:16 2014	1407570616	186	7745	7931	7745
Sat Aug 09 09:50:16 2014	1407570616	187	7746	7933	7746
Sat Aug 09 09:50:16 2014	1407570616	187	7748	7934	7748
Sat Aug 09 09:50:16 2014	1407570616	187	7748	7935	7748
Sat Aug 09 09:50:16 2014	1407570616	187	7750	7937	7750
Sat Aug 09 09:50:16 2014	1407570616	187	7750	7937	7750
Sat Aug 09 09:50:16 2014	1407570616	186	7751	7938	7751
Sat Aug 09 09:50:16 2014	1407570616	212	7726	7938	7726
Sat Aug 09 09:50:16 2014	1407570616	187	7752	7939	7752
Sat Aug 09 09:50:16 2014	1407570616	187	7754	7941	7754
Sat Aug 09 09:50:16 2014	1407570616	187	7757	7944	7757
Sat Aug 09 09:50:16 2014	1407570616	187	7758	7945	7758
Sat Aug 09 09:50:16 2014	1407570616	187	7760	7947	7760
Sat Aug 09 09:50:16 2014	1407570616	210	7739	7949	7739
Sat Aug 09 09:50:16 2014	1407570616	187	7762	7949	7761
Sat Aug 09 09:50:16 2014	1407570616	187	7763	7950	7763
Sat Aug 09 09:50:16 2014	1407570616	210	7741	7951	7741
Sat Aug 09 09:50:16 2014	1407570616	208	7743	7951	7743
Sat Aug 09 09:50:16 2014	1407570616	208	7747	7955	7747
Sat Aug 09 09:50:16 2014	1407570616	188	7770	7957	7769
Sat Aug 09 09:50:16 2014	1407570616	208	7752	7961	7752
Sat Aug 09 09:50:16 2014	1407570616	187	7774	7961	7774
Sat Aug 09 09:50:16 2014	1407570616	239	7734	7973	7734
Sat Aug 09 09:50:16 2014	1407570616	190	7784	7973	7784
Sat Aug 09 09:50:16 2014	1407570616	190	7785	7974	7784
Sat Aug 09 09:50:16 2014	1407570616	190	7786	7975	7786
Sat Aug 09 09:50:16 2014	1407570616	239	7737	7976	7737
Sat Aug 09 09:50:16 2014	1407570616	190	7787	7977	7787
Sat Aug 09 09:50:16 2014	1407570616	190	7788	7977	7787
Sat Aug 09 09:50:16 2014	1407570616	190	7791	7981	7791
Sat Aug 09 09:50:16 2014	1407570616	210	7772	7982	7772
Sat Aug 09 09:50:16 2014	1407570616	190	7794	7983	7794
Sat Aug 09 09:50:16 2014	1407570616	190	7797	7987	7797
Sat Aug 09 09:50:16 2014	1407570616	190	7799	7989	7799
Sat Aug 09 09:50:16 2014	1407570616	190	7800	7990	7800
Sat Aug 09 09:50:16 2014	1407570616	190	7802	7991	7802
Sat Aug 09 09:50:16 2014	1407570616	243	7750	7993	7750
Sat Aug 09 09:50:16 2014	1407570616	190	7804	7994	7804
Sat Aug 09 09:50:16 2014	1407570616	210	7784	7994	7784
Sat Aug 09 09:50:16 2014	1407570616	210	7784	7994	7784
Sat Aug 09 09:50:16 2014	1407570616	190	7805	7995	7805
Sat Aug 09 09:50:16 2014	1407570616	190	7806	7996	7806
Sat Aug 09 09:50:16 2014	1407570616	190	7807	7997	7807
Sat Aug 09 09:50:16 2014	1407570616	240	7758	7998	7758
Sat Aug 09 09:50:16 2014	1407570616	190	7808	7998	7808
Sat Aug 09 09:50:16 2014	1407570616	186	7813	7999	7813
Sat Aug 09 09:50:16 2014	1407570616	190	7809	7999	7809
Sat Aug 09 09:50:16 2014	1407570616	210	7790	8000	7790
Sat Aug 09 09:50:16 2014	1407570616	190	7810	8000	7810
Sat Aug 09 09:50:16 2014	1407570616	283	7719	8001	7718
Sat Aug 09 09:50:16 2014	1407570616	190	7812	8002	7812
Sat Aug 09 09:50:16 2014	1407570616	208	7794	8003	7794
Sat Aug 09 09:50:16 2014	1407570616	210	7794	8004	7794
Sat Aug 09 09:50:16 2014	1407570616	190	7814	8004	7814
Sat Aug 09 09:50:16 2014	1407570616	187	7817	8005	7817
Sat Aug 09 09:50:16 2014	1407570616	190	7817	8007	7817
Sat Aug 09 09:50:16 2014	1407570616	190	7818	8008	7818
Sat Aug 09 09:50:16 2014	1407570616	210	7799	8008	7799
Sat Aug 09 09:50:16 2014	1407570616	208	7800	8009	7800
Sat Aug 09 09:50:16 2014	1407570616	188	7822	8010	7822
Sat Aug 09 09:50:16 2014	1407570616	190	7821	8011	7821
Sat Aug 09 09:50:16 2014	1407570616	208	7806	8015	7806
Sat Aug 09 09:50:16 2014	1407570616	210	7805	8015	7804
Sat Aug 09 09:50:16 2014	1407570616	188	7827	8015	7827
Sat Aug 09 09:50:16 2014	1407570616	188	7828	8016	7828
Sat Aug 09 09:50:16 2014	1407570616	188	7838	8026	7838
Sat Aug 09 09:50:16 2014	1407570616	188	7839	8026	7839
Sat Aug 09 09:50:16 2014	1407570616	188	7839	8027	7839
Sat Aug 09 09:50:16 2014	1407570616	188	7840	8028	7840
Sat Aug 09 09:50:16 2014	1407570616	188	7841	8029	7841
Sat Aug 09 09:50:16 2014	1407570616	188	7843	8031	7843
Sat Aug 09 09:50:16 2014	1407570616	210	7821	8031	7821
Sat Aug 09 09:50:16 2014	1407570616	210	7822	8032	7822
Sat Aug 09 09:50:16 2014	1407570616	210	7823	8033	7823
Sat Aug 09 09:50:16 2014	1407570616	188	7845	8033	7845
Sat Aug 09 09:50:16 2014	1407570616	210	7825	8035	7825
Sat Aug 09 09:50:16 2014	1407570616	210	7829	8039	7829
Sat Aug 09 09:50:16 2014	1407570616	188	7863	8051	7863
Sat Aug 09 09:50:16 2014	1407570616	188	7864	8052	7864
Sat Aug 09 09:50:16 2014	1407570616	210	7845	8055	7845
Sat Aug 09 09:50:16 2014	1407570616	188	7867	8055	7867
Sat Aug 09 09:50:16 2014	1407570616	206	7851	8057	7851
Sat Aug 09 09:50:16 2014	1407570616	210	7849	8058	7848
Sat Aug 09 09:50:16 2014	1407570616	206	7854	8061	7854
Sat Aug 09 09:50:16 2014	1407570616	183	7881	8064	7881
Sat Aug 09 09:50:16 2014	1407570616	207	7857	8064	7857
Sat Aug 09 09:50:16 2014	1407570616	208	7857	8065	7857
Sat Aug 09 09:50:16 2014	1407570616	207	7858	8065	7858
Sat Aug 09 09:50:16 2014	1407570616	206	7861	8068	7861
Sat Aug 09 09:50:16 2014	1407570616	240	7829	8069	7829
Sat Aug 09 09:50:16 2014	1407570616	208	7862	8070	7862
Sat Aug 09 09:50:16 2014	1407570616	207	7868	8076	7868
Sat Aug 09 09:50:16 2014	1407570616	182	7894	8076	7894
Sat Aug 09 09:50:16 2014	1407570616	207	7870	8077	7870
Sat Aug 09 09:50:16 2014	1407570616	182	7895	8078	7895
Sat Aug 09 09:50:16 2014	1407570616	186	7892	8078	7892
Sat Aug 09 09:50:16 2014	1407570616	206	7872	8078	7872
Sat Aug 09 09:50:16 2014	1407570616	206	7872	8078	7872
Sat Aug 09 09:50:16 2014	1407570616	186	7893	8079	7893
Sat Aug 09 09:50:16 2014	1407570616	206	7873	8079	7873
Sat Aug 09 09:50:16 2014	1407570616	275	7804	8080	7804
Sat Aug 09 09:50:16 2014	1407570616	182	7897	8080	7897
Sat Aug 09 09:50:16 2014	1407570616	241	7839	8080	7839
Sat Aug 09 09:50:16 2014	1407570616	205	7875	8080	7875
Sat Aug 09 09:50:16 2014	1407570616	186	7895	8081	7895
Sat Aug 09 09:50:16 2014	1407570616	182	7899	8081	7899
Sat Aug 09 09:50:16 2014	1407570616	186	7896	8082	7896
Sat Aug 09 09:50:16 2014	1407570616	207	7876	8083	7876
Sat Aug 09 09:50:16 2014	1407570616	186	7897	8083	7897
Sat Aug 09 09:50:16 2014	1407570616	182	7901	8083	7901
Sat Aug 09 09:50:16 2014	1407570616	205	7878	8083	7878
Sat Aug 09 09:50:16 2014	1407570616	207	7876	8083	7876
Sat Aug 09 09:50:16 2014	1407570616	182	7902	8084	7902
Sat Aug 09 09:50:16 2014	1407570616	207	7878	8085	7878
Sat Aug 09 09:50:16 2014	1407570616	282	7803	8085	7803
Sat Aug 09 09:50:16 2014	1407570616	206	7880	8085	7880
Sat Aug 09 09:50:16 2014	1407570616	182	7904	8086	7904
Sat Aug 09 09:50:16 2014	1407570616	186	7900	8086	7900
Sat Aug 09 09:50:16 2014	1407570616	240	7847	8087	7847
Sat Aug 09 09:50:16 2014	1407570616	207	7880	8087	7880
Sat Aug 09 09:50:16 2014	1407570616	182	7906	8088	7905
Sat Aug 09 09:50:16 2014	1407570616	206	7883	8088	7882
Sat Aug 09 09:50:16 2014	1407570616	182	7907	8089	7907
Sat Aug 09 09:50:16 2014	1407570616	207	7883	8090	7883
Sat Aug 09 09:50:16 2014	1407570616	182	7908	8090	7908
Sat Aug 09 09:50:16 2014	1407570616	205	7885	8091	7885
Sat Aug 09 09:50:16 2014	1407570616	182	7909	8091	7909
Sat Aug 09 09:50:16 2014	1407570616	207	7885	8092	7885
Sat Aug 09 09:50:16 2014	1407570616	182	7910	8092	7910
Sat Aug 09 09:50:16 2014	1407570616	182	7911	8093	7911
Sat Aug 09 09:50:16 2014	1407570616	182	7912	8094	7912
Sat Aug 09 09:50:16 2014	1407570616	207	7887	8094	7887
Sat Aug 09 09:50:16 2014	1407570616	182	7913	8095	7912
Sat Aug 09 09:50:16 2014	1407570616	205	7890	8095	7889
Sat Aug 09 09:50:16 2014	1407570616	182	7914	8096	7913
Sat Aug 09 09:50:16 2014	1407570616	205	7893	8099	7893
Sat Aug 09 09:50:16 2014	1407570616	208	7891	8099	7891
Sat Aug 09 09:50:16 2014	1407570616	208	7894	8102	7894
Sat Aug 09 09:50:16 2014	1407570616	207	7897	8104	7897
Sat Aug 09 09:50:16 2014	1407570616	183	7922	8105	7922
Sat Aug 09 09:50:16 2014	1407570616	207	7898	8105	7898
Sat Aug 09 09:50:16 2014	1407570616	207	7900	8107	7900
Sat Aug 09 09:50:16 2014	1407570616	208	7900	8108	7900
Sat Aug 09 09:50:16 2014	1407570616	237	7875	8112	7875
Sat Aug 09 09:50:16 2014	1407570616	208	7907	8115	7907
Sat Aug 09 09:50:16 2014	1407570616	238	7878	8116	7878
Sat Aug 09 09:50:16 2014	1407570616	208	7908	8116	7908
Sat Aug 09 09:50:16 2014	1407570616	207	7910	8117	7910
Sat Aug 09 09:50:16 2014	1407570616	208	7910	8118	7910
Sat Aug 09 09:50:16 2014	1407570616	207	7911	8118	7911
Sat Aug 09 09:50:16 2014	1407570616	206	7914	8120	7914
Sat Aug 09 09:50:16 2014	1407570616	207	7914	8121	7914
Sat Aug 09 09:50:16 2014	1407570616	207	7917	8123	7917
Sat Aug 09 09:50:16 2014	1407570616	238	7888	8126	7888
Sat Aug 09 09:50:16 2014	1407570616	208	7919	8127	7919
Sat Aug 09 09:50:16 2014	1407570616	276	7857	8133	7857
Sat Aug 09 09:50:16 2014	1407570616	275	7859	8134	7859
Sat Aug 09 09:50:16 2014	1407570616	276	7862	8138	7862
Sat Aug 09 09:50:16 2014	1407570616	185	7955	8140	7955
Sat Aug 09 09:50:16 2014	1407570616	185	7957	8143	7957
Sat Aug 09 09:50:16 2014	1407570616	275	7868	8143	7868
Sat Aug 09 09:50:16 2014	1407570616	185	7961	8146	7961
Sat Aug 09 09:50:16 2014	1407570616	185	7962	8148	7962
Sat Aug 09 09:50:16 2014	1407570616	185	7964	8149	7964
Sat Aug 09 09:50:16 2014	1407570616	183	7967	8150	7967
Sat Aug 09 09:50:16 2014	1407570616	282	7870	8152	7870
Sat Aug 09 09:50:16 2014	1407570616	282	7870	8152	7870
Sat Aug 09 09:50:16 2014	1407570616	185	7969	8155	7969
Sat Aug 09 09:50:16 2014	1407570616	276	7879	8155	7879
Sat Aug 09 09:50:16 2014	1407570616	185	7970	8155	7970
Sat Aug 09 09:50:16 2014	1407570616	207	7949	8156	7949
Sat Aug 09 09:50:16 2014	1407570616	186	7971	8156	7970
Sat Aug 09 09:50:16 2014	1407570616	207	7950	8157	7950
Sat Aug 09 09:50:16 2014	1407570616	185	7971	8157	7971
Sat Aug 09 09:50:16 2014	1407570616	186	7972	8158	7972
Sat Aug 09 09:50:16 2014	1407570616	207	7951	8158	7951
Sat Aug 09 09:50:16 2014	1407570616	185	7973	8159	7973
Sat Aug 09 09:50:16 2014	1407570616	206	7953	8159	7953
Sat Aug 09 09:50:16 2014	1407570616	238	7923	8161	7923
Sat Aug 09 09:50:16 2014	1407570616	186	7976	8162	7976
Sat Aug 09 09:50:16 2014	1407570616	186	7977	8163	7977
Sat Aug 09 09:50:16 2014	1407570616	208	7955	8163	7955
Sat Aug 09 09:50:16 2014	1407570616	186	7978	8163	7978
Sat Aug 09 09:50:16 2014	1407570616	186	7979	8165	7979
Sat Aug 09 09:50:16 2014	1407570616	206	7959	8165	7959
Sat Aug 09 09:50:16 2014	1407570616	186	7980	8166	7980
Sat Aug 09 09:50:16 2014	1407570616	206	7961	8168	7961
Sat Aug 09 09:50:16 2014	1407570616	238	7931	8169	7931
Sat Aug 09 09:50:16 2014	1407570616	185	7984	8169	7984
Sat Aug 09 09:50:16 2014	1407570616	238	7932	8170	7932
Sat Aug 09 09:50:16 2014	1407570616	185	7984	8170	7984
Sat Aug 09 09:50:16 2014	1407570616	206	7965	8172	7965
Sat Aug 09 09:50:16 2014	1407570616	238	7935	8173	7935
Sat Aug 09 09:50:16 2014	1407570616	204	7969	8174	7969
Sat Aug 09 09:50:16 2014	1407570616	240	7935	8175	7934
Sat Aug 09 09:50:16 2014	1407570616	204	7973	8177	7973
Sat Aug 09 09:50:16 2014	1407570616	206	7971	8177	7971
Sat Aug 09 09:50:16 2014	1407570616	276	7902	8178	7902
Sat Aug 09 09:50:16 2014	1407570616	206	7973	8179	7973
